 v-sweep         v(v1)           v(v2)           v(vout)        
 2.00000000e-02  2.00000000e-02  6.00000000e-01  1.06547532e-04 
 3.00000000e-02  3.00000000e-02  6.00000000e-01  1.14601689e-04 
 4.00000000e-02  4.00000000e-02  6.00000000e-01  1.23104310e-04 
 5.00000000e-02  5.00000000e-02  6.00000000e-01  1.32068461e-04 
 6.00000000e-02  6.00000000e-02  6.00000000e-01  1.41499989e-04 
 7.00000000e-02  7.00000000e-02  6.00000000e-01  1.51406112e-04 
 8.00000000e-02  8.00000000e-02  6.00000000e-01  1.61795466e-04 
 9.00000000e-02  9.00000000e-02  6.00000000e-01  1.72673937e-04 
 1.00000000e-01  1.00000000e-01  6.00000000e-01  1.84046827e-04 
 1.10000000e-01  1.10000000e-01  6.00000000e-01  1.95921330e-04 
 1.20000000e-01  1.20000000e-01  6.00000000e-01  2.08295999e-04 
 1.30000000e-01  1.30000000e-01  6.00000000e-01  2.21182048e-04 
 1.40000000e-01  1.40000000e-01  6.00000000e-01  2.34583567e-04 
 1.50000000e-01  1.50000000e-01  6.00000000e-01  2.48504380e-04 
 1.60000000e-01  1.60000000e-01  6.00000000e-01  2.62960698e-04 
 1.70000000e-01  1.70000000e-01  6.00000000e-01  2.77958409e-04 
 1.80000000e-01  1.80000000e-01  6.00000000e-01  2.93519487e-04 
 1.90000000e-01  1.90000000e-01  6.00000000e-01  3.09661905e-04 
 2.00000000e-01  2.00000000e-01  6.00000000e-01  3.26424458e-04 
 2.10000000e-01  2.10000000e-01  6.00000000e-01  3.43854954e-04 
 2.20000000e-01  2.20000000e-01  6.00000000e-01  3.62010220e-04 
 2.30000000e-01  2.30000000e-01  6.00000000e-01  3.80979855e-04 
 2.40000000e-01  2.40000000e-01  6.00000000e-01  4.00887591e-04 
 2.50000000e-01  2.50000000e-01  6.00000000e-01  4.21896457e-04 
 2.60000000e-01  2.60000000e-01  6.00000000e-01  4.44226802e-04 
 2.70000000e-01  2.70000000e-01  6.00000000e-01  4.68184694e-04 
 2.80000000e-01  2.80000000e-01  6.00000000e-01  4.94179883e-04 
 2.90000000e-01  2.90000000e-01  6.00000000e-01  5.22750699e-04 
 3.00000000e-01  3.00000000e-01  6.00000000e-01  5.54629966e-04 
 3.10000000e-01  3.10000000e-01  6.00000000e-01  5.90770917e-04 
 3.20000000e-01  3.20000000e-01  6.00000000e-01  6.32433405e-04 
 3.30000000e-01  3.30000000e-01  6.00000000e-01  6.81267969e-04 
 3.40000000e-01  3.40000000e-01  6.00000000e-01  7.39396396e-04 
 3.50000000e-01  3.50000000e-01  6.00000000e-01  8.09565957e-04 
 3.60000000e-01  3.60000000e-01  6.00000000e-01  8.95247623e-04 
 3.70000000e-01  3.70000000e-01  6.00000000e-01  1.00084511e-03 
 3.80000000e-01  3.80000000e-01  6.00000000e-01  1.13183165e-03 
 3.90000000e-01  3.90000000e-01  6.00000000e-01  1.29498314e-03 
 4.00000000e-01  4.00000000e-01  6.00000000e-01  1.49855964e-03 
 4.10000000e-01  4.10000000e-01  6.00000000e-01  1.75254593e-03 
 4.20000000e-01  4.20000000e-01  6.00000000e-01  2.06884238e-03 
 4.30000000e-01  4.30000000e-01  6.00000000e-01  2.46148708e-03 
 4.40000000e-01  4.40000000e-01  6.00000000e-01  2.94689054e-03 
 4.50000000e-01  4.50000000e-01  6.00000000e-01  3.54406719e-03 
 4.60000000e-01  4.60000000e-01  6.00000000e-01  4.27497170e-03 
 4.70000000e-01  4.70000000e-01  6.00000000e-01  5.16498043e-03 
 4.80000000e-01  4.80000000e-01  6.00000000e-01  6.24357927e-03 
 4.90000000e-01  4.90000000e-01  6.00000000e-01  7.54549738e-03 
 5.00000000e-01  5.00000000e-01  6.00000000e-01  9.11249584e-03 
 5.10000000e-01  5.10000000e-01  6.00000000e-01  1.09963136e-02 
 5.20000000e-01  5.20000000e-01  6.00000000e-01  1.32637229e-02 
 5.30000000e-01  5.30000000e-01  6.00000000e-01  1.60056280e-02 
 5.40000000e-01  5.40000000e-01  6.00000000e-01  1.93546007e-02 
 5.50000000e-01  5.50000000e-01  6.00000000e-01  2.35215103e-02 
 5.60000000e-01  5.60000000e-01  6.00000000e-01  2.88813096e-02 
 5.70000000e-01  5.70000000e-01  6.00000000e-01  3.62938999e-02 
 5.80000000e-01  5.80000000e-01  6.00000000e-01  4.78309699e-02 
 5.90000000e-01  5.90000000e-01  6.00000000e-01  7.22110638e-02 
 6.00000000e-01  6.00000000e-01  6.00000000e-01  9.89263198e-01 
 6.10000000e-01  6.10000000e-01  6.00000000e-01  1.75111484e+00 
 6.20000000e-01  6.20000000e-01  6.00000000e-01  1.76711788e+00 
 6.30000000e-01  6.30000000e-01  6.00000000e-01  1.77601476e+00 
 6.40000000e-01  6.40000000e-01  6.00000000e-01  1.78067586e+00 
 6.50000000e-01  6.50000000e-01  6.00000000e-01  1.78423436e+00 
 6.60000000e-01  6.60000000e-01  6.00000000e-01  1.78714501e+00 
 6.70000000e-01  6.70000000e-01  6.00000000e-01  1.78942230e+00 
 6.80000000e-01  6.80000000e-01  6.00000000e-01  1.79122280e+00 
 6.90000000e-01  6.90000000e-01  6.00000000e-01  1.79266438e+00 
 7.00000000e-01  7.00000000e-01  6.00000000e-01  1.79382558e+00 
 7.10000000e-01  7.10000000e-01  6.00000000e-01  1.79476341e+00 
 7.20000000e-01  7.20000000e-01  6.00000000e-01  1.79552118e+00 
 7.30000000e-01  7.30000000e-01  6.00000000e-01  1.79613266e+00 
 7.40000000e-01  7.40000000e-01  6.00000000e-01  1.79662474e+00 
 7.50000000e-01  7.50000000e-01  6.00000000e-01  1.79701927e+00 
 7.60000000e-01  7.60000000e-01  6.00000000e-01  1.79733419e+00 
 7.70000000e-01  7.70000000e-01  6.00000000e-01  1.79758431e+00 
 7.80000000e-01  7.80000000e-01  6.00000000e-01  1.79778194e+00 
 7.90000000e-01  7.90000000e-01  6.00000000e-01  1.79793725e+00 
 8.00000000e-01  8.00000000e-01  6.00000000e-01  1.79805865e+00 
 8.10000000e-01  8.10000000e-01  6.00000000e-01  1.79815304e+00 
 8.20000000e-01  8.20000000e-01  6.00000000e-01  1.79822603e+00 
 8.30000000e-01  8.30000000e-01  6.00000000e-01  1.79828220e+00 
 8.40000000e-01  8.40000000e-01  6.00000000e-01  1.79832520e+00 
 8.50000000e-01  8.50000000e-01  6.00000000e-01  1.79835797e+00 
 8.60000000e-01  8.60000000e-01  6.00000000e-01  1.79838284e+00 
 8.70000000e-01  8.70000000e-01  6.00000000e-01  1.79840163e+00 
 8.80000000e-01  8.80000000e-01  6.00000000e-01  1.79841577e+00 
 8.90000000e-01  8.90000000e-01  6.00000000e-01  1.79842638e+00 
 9.00000000e-01  9.00000000e-01  6.00000000e-01  1.79843432e+00 
 9.10000000e-01  9.10000000e-01  6.00000000e-01  1.79844023e+00 
 9.20000000e-01  9.20000000e-01  6.00000000e-01  1.79844463e+00 
 9.30000000e-01  9.30000000e-01  6.00000000e-01  1.79844790e+00 
 9.40000000e-01  9.40000000e-01  6.00000000e-01  1.79845032e+00 
 9.50000000e-01  9.50000000e-01  6.00000000e-01  1.79845211e+00 
 9.60000000e-01  9.60000000e-01  6.00000000e-01  1.79845343e+00 
 9.70000000e-01  9.70000000e-01  6.00000000e-01  1.79845440e+00 
 9.80000000e-01  9.80000000e-01  6.00000000e-01  1.79845511e+00 
 9.90000000e-01  9.90000000e-01  6.00000000e-01  1.79845565e+00 
 1.00000000e+00  1.00000000e+00  6.00000000e-01  1.79845603e+00 
 1.01000000e+00  1.01000000e+00  6.00000000e-01  1.79845632e+00 
 1.02000000e+00  1.02000000e+00  6.00000000e-01  1.79845653e+00 
 1.03000000e+00  1.03000000e+00  6.00000000e-01  1.79845668e+00 
 1.04000000e+00  1.04000000e+00  6.00000000e-01  1.79845679e+00 
 1.05000000e+00  1.05000000e+00  6.00000000e-01  1.79845687e+00 
 1.06000000e+00  1.06000000e+00  6.00000000e-01  1.79845693e+00 
 1.07000000e+00  1.07000000e+00  6.00000000e-01  1.79845698e+00 
 1.08000000e+00  1.08000000e+00  6.00000000e-01  1.79845701e+00 
 1.09000000e+00  1.09000000e+00  6.00000000e-01  1.79845703e+00 
 1.10000000e+00  1.10000000e+00  6.00000000e-01  1.79845705e+00 
 1.11000000e+00  1.11000000e+00  6.00000000e-01  1.79845706e+00 
 1.12000000e+00  1.12000000e+00  6.00000000e-01  1.79845708e+00 
 1.13000000e+00  1.13000000e+00  6.00000000e-01  1.79845708e+00 
 1.14000000e+00  1.14000000e+00  6.00000000e-01  1.79845709e+00 
 1.15000000e+00  1.15000000e+00  6.00000000e-01  1.79845709e+00 
 1.16000000e+00  1.16000000e+00  6.00000000e-01  1.79845709e+00 
 1.17000000e+00  1.17000000e+00  6.00000000e-01  1.79845709e+00 
 1.18000000e+00  1.18000000e+00  6.00000000e-01  1.79845709e+00 
 1.19000000e+00  1.19000000e+00  6.00000000e-01  1.79845710e+00 
 1.20000000e+00  1.20000000e+00  6.00000000e-01  1.79845709e+00 
 1.21000000e+00  1.21000000e+00  6.00000000e-01  1.79845710e+00 
 1.22000000e+00  1.22000000e+00  6.00000000e-01  1.79845710e+00 
 1.23000000e+00  1.23000000e+00  6.00000000e-01  1.79845710e+00 
 1.24000000e+00  1.24000000e+00  6.00000000e-01  1.79845710e+00 
 1.25000000e+00  1.25000000e+00  6.00000000e-01  1.79845710e+00 
 1.26000000e+00  1.26000000e+00  6.00000000e-01  1.79845710e+00 
 1.27000000e+00  1.27000000e+00  6.00000000e-01  1.79845710e+00 
 1.28000000e+00  1.28000000e+00  6.00000000e-01  1.79845710e+00 
 1.29000000e+00  1.29000000e+00  6.00000000e-01  1.79845710e+00 
 1.30000000e+00  1.30000000e+00  6.00000000e-01  1.79845710e+00 
 1.31000000e+00  1.31000000e+00  6.00000000e-01  1.79845710e+00 
 1.32000000e+00  1.32000000e+00  6.00000000e-01  1.79845710e+00 
 1.33000000e+00  1.33000000e+00  6.00000000e-01  1.79845710e+00 
 1.34000000e+00  1.34000000e+00  6.00000000e-01  1.79845710e+00 
 1.35000000e+00  1.35000000e+00  6.00000000e-01  1.79845710e+00 
 1.36000000e+00  1.36000000e+00  6.00000000e-01  1.79845710e+00 
 1.37000000e+00  1.37000000e+00  6.00000000e-01  1.79845710e+00 
 1.38000000e+00  1.38000000e+00  6.00000000e-01  1.79845710e+00 
 1.39000000e+00  1.39000000e+00  6.00000000e-01  1.79845710e+00 
 1.40000000e+00  1.40000000e+00  6.00000000e-01  1.79845710e+00 
 1.41000000e+00  1.41000000e+00  6.00000000e-01  1.79845710e+00 
 1.42000000e+00  1.42000000e+00  6.00000000e-01  1.79845710e+00 
 1.43000000e+00  1.43000000e+00  6.00000000e-01  1.79845710e+00 
 1.44000000e+00  1.44000000e+00  6.00000000e-01  1.79845710e+00 
 1.45000000e+00  1.45000000e+00  6.00000000e-01  1.79845710e+00 
 1.46000000e+00  1.46000000e+00  6.00000000e-01  1.79845710e+00 
 1.47000000e+00  1.47000000e+00  6.00000000e-01  1.79845710e+00 
 1.48000000e+00  1.48000000e+00  6.00000000e-01  1.79845709e+00 
 1.49000000e+00  1.49000000e+00  6.00000000e-01  1.79845710e+00 
 1.50000000e+00  1.50000000e+00  6.00000000e-01  1.79845710e+00 
 1.51000000e+00  1.51000000e+00  6.00000000e-01  1.79845710e+00 
 1.52000000e+00  1.52000000e+00  6.00000000e-01  1.79845710e+00 
 1.53000000e+00  1.53000000e+00  6.00000000e-01  1.79845710e+00 
 1.54000000e+00  1.54000000e+00  6.00000000e-01  1.79845710e+00 
 1.55000000e+00  1.55000000e+00  6.00000000e-01  1.79845710e+00 
 1.56000000e+00  1.56000000e+00  6.00000000e-01  1.79845710e+00 
 1.57000000e+00  1.57000000e+00  6.00000000e-01  1.79845710e+00 
 1.58000000e+00  1.58000000e+00  6.00000000e-01  1.79845710e+00 
 1.59000000e+00  1.59000000e+00  6.00000000e-01  1.79845710e+00 
 1.60000000e+00  1.60000000e+00  6.00000000e-01  1.79845710e+00 
 1.61000000e+00  1.61000000e+00  6.00000000e-01  1.79845710e+00 
 1.62000000e+00  1.62000000e+00  6.00000000e-01  1.79845710e+00 
 1.63000000e+00  1.63000000e+00  6.00000000e-01  1.79845710e+00 
 1.64000000e+00  1.64000000e+00  6.00000000e-01  1.79845709e+00 
 1.65000000e+00  1.65000000e+00  6.00000000e-01  1.79845709e+00 
 1.66000000e+00  1.66000000e+00  6.00000000e-01  1.79845710e+00 
 1.67000000e+00  1.67000000e+00  6.00000000e-01  1.79845710e+00 
 1.68000000e+00  1.68000000e+00  6.00000000e-01  1.79845710e+00 
 1.69000000e+00  1.69000000e+00  6.00000000e-01  1.79845710e+00 
 1.70000000e+00  1.70000000e+00  6.00000000e-01  1.79845710e+00 
 1.71000000e+00  1.71000000e+00  6.00000000e-01  1.79845709e+00 
 1.72000000e+00  1.72000000e+00  6.00000000e-01  1.79845710e+00 
 1.73000000e+00  1.73000000e+00  6.00000000e-01  1.79845709e+00 
 1.74000000e+00  1.74000000e+00  6.00000000e-01  1.79845709e+00 
 1.75000000e+00  1.75000000e+00  6.00000000e-01  1.79845709e+00 
 1.76000000e+00  1.76000000e+00  6.00000000e-01  1.79845709e+00 
 1.77000000e+00  1.77000000e+00  6.00000000e-01  1.79845709e+00 
 1.78000000e+00  1.78000000e+00  6.00000000e-01  1.79845709e+00 
 1.79000000e+00  1.79000000e+00  6.00000000e-01  1.79845709e+00 
 1.80000000e+00  1.80000000e+00  6.00000000e-01  1.79845710e+00 
 0.00000000e+00  0.00000000e+00  9.00000000e-01  9.17495326e-05 
 1.00000000e-02  1.00000000e-02  9.00000000e-01  9.87240294e-05 
 2.00000000e-02  2.00000000e-02  9.00000000e-01  1.06544066e-04 
 3.00000000e-02  3.00000000e-02  9.00000000e-01  1.14593473e-04 
 4.00000000e-02  4.00000000e-02  9.00000000e-01  1.23097466e-04 
 5.00000000e-02  5.00000000e-02  9.00000000e-01  1.32051996e-04 
 6.00000000e-02  6.00000000e-02  9.00000000e-01  1.41481201e-04 
 7.00000000e-02  7.00000000e-02  9.00000000e-01  1.51382160e-04 
 8.00000000e-02  8.00000000e-02  9.00000000e-01  1.61762895e-04 
 9.00000000e-02  9.00000000e-02  9.00000000e-01  1.72630923e-04 
 1.00000000e-01  1.00000000e-01  9.00000000e-01  1.83985208e-04 
 1.10000000e-01  1.10000000e-01  9.00000000e-01  1.95831709e-04 
 1.20000000e-01  1.20000000e-01  9.00000000e-01  2.08174146e-04 
 1.30000000e-01  1.30000000e-01  9.00000000e-01  2.21011867e-04 
 1.40000000e-01  1.40000000e-01  9.00000000e-01  2.34345096e-04 
 1.50000000e-01  1.50000000e-01  9.00000000e-01  2.48178584e-04 
 1.60000000e-01  1.60000000e-01  9.00000000e-01  2.62504807e-04 
 1.70000000e-01  1.70000000e-01  9.00000000e-01  2.77327269e-04 
 1.80000000e-01  1.80000000e-01  9.00000000e-01  2.92641498e-04 
 1.90000000e-01  1.90000000e-01  9.00000000e-01  3.08446084e-04 
 2.00000000e-01  2.00000000e-01  9.00000000e-01  3.24738796e-04 
 2.10000000e-01  2.10000000e-01  9.00000000e-01  3.41518213e-04 
 2.20000000e-01  2.20000000e-01  9.00000000e-01  3.58782433e-04 
 2.30000000e-01  2.30000000e-01  9.00000000e-01  3.76525016e-04 
 2.40000000e-01  2.40000000e-01  9.00000000e-01  3.94742014e-04 
 2.50000000e-01  2.50000000e-01  9.00000000e-01  4.13431554e-04 
 2.60000000e-01  2.60000000e-01  9.00000000e-01  4.32596704e-04 
 2.70000000e-01  2.70000000e-01  9.00000000e-01  4.52225406e-04 
 2.80000000e-01  2.80000000e-01  9.00000000e-01  4.72317069e-04 
 2.90000000e-01  2.90000000e-01  9.00000000e-01  4.92874379e-04 
 3.00000000e-01  3.00000000e-01  9.00000000e-01  5.13890336e-04 
 3.10000000e-01  3.10000000e-01  9.00000000e-01  5.35362396e-04 
 3.20000000e-01  3.20000000e-01  9.00000000e-01  5.57285975e-04 
 3.30000000e-01  3.30000000e-01  9.00000000e-01  5.79667324e-04 
 3.40000000e-01  3.40000000e-01  9.00000000e-01  6.02503710e-04 
 3.50000000e-01  3.50000000e-01  9.00000000e-01  6.25784832e-04 
 3.60000000e-01  3.60000000e-01  9.00000000e-01  6.49517873e-04 
 3.70000000e-01  3.70000000e-01  9.00000000e-01  6.73706169e-04 
 3.80000000e-01  3.80000000e-01  9.00000000e-01  6.98348444e-04 
 3.90000000e-01  3.90000000e-01  9.00000000e-01  7.23444476e-04 
 4.00000000e-01  4.00000000e-01  9.00000000e-01  7.49004268e-04 
 4.10000000e-01  4.10000000e-01  9.00000000e-01  7.75020957e-04 
 4.20000000e-01  4.20000000e-01  9.00000000e-01  8.01512616e-04 
 4.30000000e-01  4.30000000e-01  9.00000000e-01  8.28475392e-04 
 4.40000000e-01  4.40000000e-01  9.00000000e-01  8.55928922e-04 
 4.50000000e-01  4.50000000e-01  9.00000000e-01  8.83881623e-04 
 4.60000000e-01  4.60000000e-01  9.00000000e-01  9.12353850e-04 
 4.70000000e-01  4.70000000e-01  9.00000000e-01  9.41360780e-04 
 4.80000000e-01  4.80000000e-01  9.00000000e-01  9.70943822e-04 
 4.90000000e-01  4.90000000e-01  9.00000000e-01  1.00112750e-03 
 5.00000000e-01  5.00000000e-01  9.00000000e-01  1.03196710e-03 
 5.10000000e-01  5.10000000e-01  9.00000000e-01  1.06352700e-03 
 5.20000000e-01  5.20000000e-01  9.00000000e-01  1.09589182e-03 
 5.30000000e-01  5.30000000e-01  9.00000000e-01  1.12917519e-03 
 5.40000000e-01  5.40000000e-01  9.00000000e-01  1.16352667e-03 
 5.50000000e-01  5.50000000e-01  9.00000000e-01  1.19914730e-03 
 5.60000000e-01  5.60000000e-01  9.00000000e-01  1.23628605e-03 
 5.70000000e-01  5.70000000e-01  9.00000000e-01  1.27530252e-03 
 5.80000000e-01  5.80000000e-01  9.00000000e-01  1.31664313e-03 
 5.90000000e-01  5.90000000e-01  9.00000000e-01  1.36090672e-03 
 6.00000000e-01  6.00000000e-01  9.00000000e-01  1.40887901e-03 
 6.10000000e-01  6.10000000e-01  9.00000000e-01  1.46158673e-03 
 6.20000000e-01  6.20000000e-01  9.00000000e-01  1.52036560e-03 
 6.30000000e-01  6.30000000e-01  9.00000000e-01  1.58692834e-03 
 6.40000000e-01  6.40000000e-01  9.00000000e-01  1.66349004e-03 
 6.50000000e-01  6.50000000e-01  9.00000000e-01  1.75286911e-03 
 6.60000000e-01  6.60000000e-01  9.00000000e-01  1.85861420e-03 
 6.70000000e-01  6.70000000e-01  9.00000000e-01  1.98518050e-03 
 6.80000000e-01  6.80000000e-01  9.00000000e-01  2.13809996e-03 
 6.90000000e-01  6.90000000e-01  9.00000000e-01  2.32415851e-03 
 7.00000000e-01  7.00000000e-01  9.00000000e-01  2.55160164e-03 
 7.10000000e-01  7.10000000e-01  9.00000000e-01  2.83035019e-03 
 7.20000000e-01  7.20000000e-01  9.00000000e-01  3.17220549e-03 
 7.30000000e-01  7.30000000e-01  9.00000000e-01  3.59111248e-03 
 7.40000000e-01  7.40000000e-01  9.00000000e-01  4.10335894e-03 
 7.50000000e-01  7.50000000e-01  9.00000000e-01  4.72789371e-03 
 7.60000000e-01  7.60000000e-01  9.00000000e-01  5.48667271e-03 
 7.70000000e-01  7.70000000e-01  9.00000000e-01  6.40514970e-03 
 7.80000000e-01  7.80000000e-01  9.00000000e-01  7.51301022e-03 
 7.90000000e-01  7.90000000e-01  9.00000000e-01  8.84529699e-03 
 8.00000000e-01  8.00000000e-01  9.00000000e-01  1.04442002e-02 
 8.10000000e-01  8.10000000e-01  9.00000000e-01  1.23620580e-02 
 8.20000000e-01  8.20000000e-01  9.00000000e-01  1.46665191e-02 
 8.30000000e-01  8.30000000e-01  9.00000000e-01  1.74498981e-02 
 8.40000000e-01  8.40000000e-01  9.00000000e-01  2.08472411e-02 
 8.50000000e-01  8.50000000e-01  9.00000000e-01  2.50742497e-02 
 8.60000000e-01  8.60000000e-01  9.00000000e-01  3.05159221e-02 
 8.70000000e-01  8.70000000e-01  9.00000000e-01  3.80594656e-02 
 8.80000000e-01  8.80000000e-01  9.00000000e-01  4.98320721e-02 
 8.90000000e-01  8.90000000e-01  9.00000000e-01  7.46105907e-02 
 9.00000000e-01  9.00000000e-01  9.00000000e-01  9.85107485e-01 
 9.10000000e-01  9.10000000e-01  9.00000000e-01  1.74652103e+00 
 9.20000000e-01  9.20000000e-01  9.00000000e-01  1.76341051e+00 
 9.30000000e-01  9.30000000e-01  9.00000000e-01  1.77251726e+00 
 9.40000000e-01  9.40000000e-01  9.00000000e-01  1.77696054e+00 
 9.50000000e-01  9.50000000e-01  9.00000000e-01  1.78037449e+00 
 9.60000000e-01  9.60000000e-01  9.00000000e-01  1.78322666e+00 
 9.70000000e-01  9.70000000e-01  9.00000000e-01  1.78544722e+00 
 9.80000000e-01  9.80000000e-01  9.00000000e-01  1.78719216e+00 
 9.90000000e-01  9.90000000e-01  9.00000000e-01  1.78858304e+00 
 1.00000000e+00  1.00000000e+00  9.00000000e-01  1.78969932e+00 
 1.01000000e+00  1.01000000e+00  9.00000000e-01  1.79059831e+00 
 1.02000000e+00  1.02000000e+00  9.00000000e-01  1.79132324e+00 
 1.03000000e+00  1.03000000e+00  9.00000000e-01  1.79190756e+00 
 1.04000000e+00  1.04000000e+00  9.00000000e-01  1.79237765e+00 
 1.05000000e+00  1.05000000e+00  9.00000000e-01  1.79275472e+00 
 1.06000000e+00  1.06000000e+00  9.00000000e-01  1.79305599e+00 
 1.07000000e+00  1.07000000e+00  9.00000000e-01  1.79329561e+00 
 1.08000000e+00  1.08000000e+00  9.00000000e-01  1.79348523e+00 
 1.09000000e+00  1.09000000e+00  9.00000000e-01  1.79363448e+00 
 1.10000000e+00  1.10000000e+00  9.00000000e-01  1.79375131e+00 
 1.11000000e+00  1.11000000e+00  9.00000000e-01  1.79384228e+00 
 1.12000000e+00  1.12000000e+00  9.00000000e-01  1.79391272e+00 
 1.13000000e+00  1.13000000e+00  9.00000000e-01  1.79396699e+00 
 1.14000000e+00  1.14000000e+00  9.00000000e-01  1.79400862e+00 
 1.15000000e+00  1.15000000e+00  9.00000000e-01  1.79404037e+00 
 1.16000000e+00  1.16000000e+00  9.00000000e-01  1.79406452e+00 
 1.17000000e+00  1.17000000e+00  9.00000000e-01  1.79408281e+00 
 1.18000000e+00  1.18000000e+00  9.00000000e-01  1.79409661e+00 
 1.19000000e+00  1.19000000e+00  9.00000000e-01  1.79410699e+00 
 1.20000000e+00  1.20000000e+00  9.00000000e-01  1.79411479e+00 
 1.21000000e+00  1.21000000e+00  9.00000000e-01  1.79412062e+00 
 1.22000000e+00  1.22000000e+00  9.00000000e-01  1.79412498e+00 
 1.23000000e+00  1.23000000e+00  9.00000000e-01  1.79412822e+00 
 1.24000000e+00  1.24000000e+00  9.00000000e-01  1.79413065e+00 
 1.25000000e+00  1.25000000e+00  9.00000000e-01  1.79413244e+00 
 1.26000000e+00  1.26000000e+00  9.00000000e-01  1.79413377e+00 
 1.27000000e+00  1.27000000e+00  9.00000000e-01  1.79413477e+00 
 1.28000000e+00  1.28000000e+00  9.00000000e-01  1.79413550e+00 
 1.29000000e+00  1.29000000e+00  9.00000000e-01  1.79413604e+00 
 1.30000000e+00  1.30000000e+00  9.00000000e-01  1.79413644e+00 
 1.31000000e+00  1.31000000e+00  9.00000000e-01  1.79413674e+00 
 1.32000000e+00  1.32000000e+00  9.00000000e-01  1.79413696e+00 
 1.33000000e+00  1.33000000e+00  9.00000000e-01  1.79413712e+00 
 1.34000000e+00  1.34000000e+00  9.00000000e-01  1.79413724e+00 
 1.35000000e+00  1.35000000e+00  9.00000000e-01  1.79413733e+00 
 1.36000000e+00  1.36000000e+00  9.00000000e-01  1.79413739e+00 
 1.37000000e+00  1.37000000e+00  9.00000000e-01  1.79413744e+00 
 1.38000000e+00  1.38000000e+00  9.00000000e-01  1.79413747e+00 
 1.39000000e+00  1.39000000e+00  9.00000000e-01  1.79413750e+00 
 1.40000000e+00  1.40000000e+00  9.00000000e-01  1.79413752e+00 
 1.41000000e+00  1.41000000e+00  9.00000000e-01  1.79413753e+00 
 1.42000000e+00  1.42000000e+00  9.00000000e-01  1.79413754e+00 
 1.43000000e+00  1.43000000e+00  9.00000000e-01  1.79413755e+00 
 1.44000000e+00  1.44000000e+00  9.00000000e-01  1.79413756e+00 
 1.45000000e+00  1.45000000e+00  9.00000000e-01  1.79413756e+00 
 1.46000000e+00  1.46000000e+00  9.00000000e-01  1.79413757e+00 
 1.47000000e+00  1.47000000e+00  9.00000000e-01  1.79413757e+00 
 1.48000000e+00  1.48000000e+00  9.00000000e-01  1.79413757e+00 
 1.49000000e+00  1.49000000e+00  9.00000000e-01  1.79413757e+00 
 1.50000000e+00  1.50000000e+00  9.00000000e-01  1.79413757e+00 
 1.51000000e+00  1.51000000e+00  9.00000000e-01  1.79413757e+00 
 1.52000000e+00  1.52000000e+00  9.00000000e-01  1.79413757e+00 
 1.53000000e+00  1.53000000e+00  9.00000000e-01  1.79413757e+00 
 1.54000000e+00  1.54000000e+00  9.00000000e-01  1.79413757e+00 
 1.55000000e+00  1.55000000e+00  9.00000000e-01  1.79413757e+00 
 1.56000000e+00  1.56000000e+00  9.00000000e-01  1.79413757e+00 
 1.57000000e+00  1.57000000e+00  9.00000000e-01  1.79413757e+00 
 1.58000000e+00  1.58000000e+00  9.00000000e-01  1.79413757e+00 
 1.59000000e+00  1.59000000e+00  9.00000000e-01  1.79413757e+00 
 1.60000000e+00  1.60000000e+00  9.00000000e-01  1.79413757e+00 
 1.61000000e+00  1.61000000e+00  9.00000000e-01  1.79413757e+00 
 1.62000000e+00  1.62000000e+00  9.00000000e-01  1.79413757e+00 
 1.63000000e+00  1.63000000e+00  9.00000000e-01  1.79413757e+00 
 1.64000000e+00  1.64000000e+00  9.00000000e-01  1.79413756e+00 
 1.65000000e+00  1.65000000e+00  9.00000000e-01  1.79413757e+00 
 1.66000000e+00  1.66000000e+00  9.00000000e-01  1.79413757e+00 
 1.67000000e+00  1.67000000e+00  9.00000000e-01  1.79413757e+00 
 1.68000000e+00  1.68000000e+00  9.00000000e-01  1.79413757e+00 
 1.69000000e+00  1.69000000e+00  9.00000000e-01  1.79413757e+00 
 1.70000000e+00  1.70000000e+00  9.00000000e-01  1.79413757e+00 
 1.71000000e+00  1.71000000e+00  9.00000000e-01  1.79413756e+00 
 1.72000000e+00  1.72000000e+00  9.00000000e-01  1.79413757e+00 
 1.73000000e+00  1.73000000e+00  9.00000000e-01  1.79413757e+00 
 1.74000000e+00  1.74000000e+00  9.00000000e-01  1.79413756e+00 
 1.75000000e+00  1.75000000e+00  9.00000000e-01  1.79413756e+00 
 1.76000000e+00  1.76000000e+00  9.00000000e-01  1.79413756e+00 
 1.77000000e+00  1.77000000e+00  9.00000000e-01  1.79413756e+00 
 1.78000000e+00  1.78000000e+00  9.00000000e-01  1.79413756e+00 
 1.79000000e+00  1.79000000e+00  9.00000000e-01  1.79413756e+00 
 1.80000000e+00  1.80000000e+00  9.00000000e-01  1.79413756e+00 
 0.00000000e+00  0.00000000e+00  1.20000000e+00  9.17509174e-05 
 1.00000000e-02  1.00000000e-02  1.20000000e+00  9.87247776e-05 
 2.00000000e-02  2.00000000e-02  1.20000000e+00  1.06543353e-04 
 3.00000000e-02  3.00000000e-02  1.20000000e+00  1.14596955e-04 
 4.00000000e-02  4.00000000e-02  1.20000000e+00  1.23094879e-04 
 5.00000000e-02  5.00000000e-02  1.20000000e+00  1.32055804e-04 
 6.00000000e-02  6.00000000e-02  1.20000000e+00  1.41482400e-04 
