 v-sweep         v(V2)           v(Vout)        
 2.72000000e-01  6.00000000e-01  4.73762077e-04 
 2.73000000e-01  6.00000000e-01  4.76305079e-04 
 2.74000000e-01  6.00000000e-01  4.78869027e-04 
 2.75000000e-01  6.00000000e-01  4.81456547e-04 
 2.76000000e-01  6.00000000e-01  4.84066021e-04 
 2.77000000e-01  6.00000000e-01  4.86696513e-04 
 2.78000000e-01  6.00000000e-01  4.89354700e-04 
 2.79000000e-01  6.00000000e-01  4.92036131e-04 
 2.80000000e-01  6.00000000e-01  4.94742458e-04 
 2.81000000e-01  6.00000000e-01  4.97471334e-04 
 2.82000000e-01  6.00000000e-01  5.00231891e-04 
 2.83000000e-01  6.00000000e-01  5.03016497e-04 
 2.84000000e-01  6.00000000e-01  5.05829549e-04 
 2.85000000e-01  6.00000000e-01  5.08669057e-04 
 2.86000000e-01  6.00000000e-01  5.11538350e-04 
 2.87000000e-01  6.00000000e-01  5.14437565e-04 
 2.88000000e-01  6.00000000e-01  5.17368079e-04 
 2.89000000e-01  6.00000000e-01  5.20330177e-04 
 2.90000000e-01  6.00000000e-01  5.23322845e-04 
 2.91000000e-01  6.00000000e-01  5.26346555e-04 
 2.92000000e-01  6.00000000e-01  5.29407737e-04 
 2.93000000e-01  6.00000000e-01  5.32502884e-04 
 2.94000000e-01  6.00000000e-01  5.35631220e-04 
 2.95000000e-01  6.00000000e-01  5.38797320e-04 
 2.96000000e-01  6.00000000e-01  5.42001013e-04 
 2.97000000e-01  6.00000000e-01  5.45243247e-04 
 2.98000000e-01  6.00000000e-01  5.48523709e-04 
 2.99000000e-01  6.00000000e-01  5.51844778e-04 
 3.00000000e-01  6.00000000e-01  5.55208921e-04 
 3.01000000e-01  6.00000000e-01  5.58612014e-04 
 3.02000000e-01  6.00000000e-01  5.62060319e-04 
 3.03000000e-01  6.00000000e-01  5.65554500e-04 
 3.04000000e-01  6.00000000e-01  5.69095484e-04 
 3.05000000e-01  6.00000000e-01  5.72678055e-04 
 3.06000000e-01  6.00000000e-01  5.76311006e-04 
 3.07000000e-01  6.00000000e-01  5.79997291e-04 
 3.08000000e-01  6.00000000e-01  5.83730172e-04 
 3.09000000e-01  6.00000000e-01  5.87515835e-04 
 3.10000000e-01  6.00000000e-01  5.91356820e-04 
 3.11000000e-01  6.00000000e-01  5.95250382e-04 
 3.12000000e-01  6.00000000e-01  5.99202176e-04 
 3.13000000e-01  6.00000000e-01  6.03209306e-04 
 3.14000000e-01  6.00000000e-01  6.07280571e-04 
 3.15000000e-01  6.00000000e-01  6.11408477e-04 
 3.16000000e-01  6.00000000e-01  6.15601336e-04 
 3.17000000e-01  6.00000000e-01  6.19855756e-04 
 3.18000000e-01  6.00000000e-01  6.24177957e-04 
 3.19000000e-01  6.00000000e-01  6.28569779e-04 
 3.20000000e-01  6.00000000e-01  6.33029809e-04 
 3.21000000e-01  6.00000000e-01  6.37559042e-04 
 3.22000000e-01  6.00000000e-01  6.42159257e-04 
 3.23000000e-01  6.00000000e-01  6.46839349e-04 
 3.24000000e-01  6.00000000e-01  6.51598702e-04 
 3.25000000e-01  6.00000000e-01  6.56433289e-04 
 3.26000000e-01  6.00000000e-01  6.61349432e-04 
 3.27000000e-01  6.00000000e-01  6.66351493e-04 
 3.28000000e-01  6.00000000e-01  6.71432587e-04 
 3.29000000e-01  6.00000000e-01  6.76606517e-04 
 3.30000000e-01  6.00000000e-01  6.81866977e-04 
 3.31000000e-01  6.00000000e-01  6.87224082e-04 
 3.32000000e-01  6.00000000e-01  6.92674762e-04 
 3.33000000e-01  6.00000000e-01  6.98225935e-04 
 3.34000000e-01  6.00000000e-01  7.03874721e-04 
 3.35000000e-01  6.00000000e-01  7.09623359e-04 
 3.36000000e-01  6.00000000e-01  7.15481392e-04 
 3.37000000e-01  6.00000000e-01  7.21441475e-04 
 3.38000000e-01  6.00000000e-01  7.27517446e-04 
 3.39000000e-01  6.00000000e-01  7.33705806e-04 
 3.40000000e-01  6.00000000e-01  7.40011411e-04 
 3.41000000e-01  6.00000000e-01  7.46437707e-04 
 3.42000000e-01  6.00000000e-01  7.52984865e-04 
 3.43000000e-01  6.00000000e-01  7.59660325e-04 
 3.44000000e-01  6.00000000e-01  7.66461847e-04 
 3.45000000e-01  6.00000000e-01  7.73398181e-04 
 3.46000000e-01  6.00000000e-01  7.80471795e-04 
 3.47000000e-01  6.00000000e-01  7.87682341e-04 
 3.48000000e-01  6.00000000e-01  7.95035250e-04 
 3.49000000e-01  6.00000000e-01  8.02535480e-04 
 3.50000000e-01  6.00000000e-01  8.10189778e-04 
 3.51000000e-01  6.00000000e-01  8.17996210e-04 
 3.52000000e-01  6.00000000e-01  8.25962042e-04 
 3.53000000e-01  6.00000000e-01  8.34087941e-04 
 3.54000000e-01  6.00000000e-01  8.42381568e-04 
 3.55000000e-01  6.00000000e-01  8.50846656e-04 
 3.56000000e-01  6.00000000e-01  8.59484852e-04 
 3.57000000e-01  6.00000000e-01  8.68307809e-04 
 3.58000000e-01  6.00000000e-01  8.77310436e-04 
 3.59000000e-01  6.00000000e-01  8.86501016e-04 
 3.60000000e-01  6.00000000e-01  8.95885217e-04 
 3.61000000e-01  6.00000000e-01  9.05467413e-04 
 3.62000000e-01  6.00000000e-01  9.15255140e-04 
 3.63000000e-01  6.00000000e-01  9.25251286e-04 
 3.64000000e-01  6.00000000e-01  9.35458354e-04 
 3.65000000e-01  6.00000000e-01  9.45886041e-04 
 3.66000000e-01  6.00000000e-01  9.56538295e-04 
 3.67000000e-01  6.00000000e-01  9.67419680e-04 
 3.68000000e-01  6.00000000e-01  9.78532708e-04 
 3.69000000e-01  6.00000000e-01  9.89889786e-04 
 3.70000000e-01  6.00000000e-01  1.00149608e-03 
 3.71000000e-01  6.00000000e-01  1.01335076e-03 
 3.72000000e-01  6.00000000e-01  1.02546988e-03 
 3.73000000e-01  6.00000000e-01  1.03784859e-03 
 3.74000000e-01  6.00000000e-01  1.05049909e-03 
 3.75000000e-01  6.00000000e-01  1.06343321e-03 
 3.76000000e-01  6.00000000e-01  1.07664826e-03 
 3.77000000e-01  6.00000000e-01  1.09015516e-03 
 3.78000000e-01  6.00000000e-01  1.10396342e-03 
 3.79000000e-01  6.00000000e-01  1.11807461e-03 
 3.80000000e-01  6.00000000e-01  1.13249900e-03 
 3.81000000e-01  6.00000000e-01  1.14724378e-03 
 3.82000000e-01  6.00000000e-01  1.16231840e-03 
 3.83000000e-01  6.00000000e-01  1.17772907e-03 
 3.84000000e-01  6.00000000e-01  1.19347989e-03 
 3.85000000e-01  6.00000000e-01  1.20957999e-03 
 3.86000000e-01  6.00000000e-01  1.22604702e-03 
 3.87000000e-01  6.00000000e-01  1.24287971e-03 
 3.88000000e-01  6.00000000e-01  1.26008357e-03 
 3.89000000e-01  6.00000000e-01  1.27767969e-03 
 3.90000000e-01  6.00000000e-01  1.29566648e-03 
 3.91000000e-01  6.00000000e-01  1.31405392e-03 
 3.92000000e-01  6.00000000e-01  1.33285896e-03 
 3.93000000e-01  6.00000000e-01  1.35208236e-03 
 3.94000000e-01  6.00000000e-01  1.37173849e-03 
 3.95000000e-01  6.00000000e-01  1.39183024e-03 
 3.96000000e-01  6.00000000e-01  1.41237770e-03 
 3.97000000e-01  6.00000000e-01  1.43338255e-03 
 3.98000000e-01  6.00000000e-01  1.45486012e-03 
 3.99000000e-01  6.00000000e-01  1.47681768e-03 
 4.00000000e-01  6.00000000e-01  1.49926792e-03 
 4.01000000e-01  6.00000000e-01  1.52221851e-03 
 4.02000000e-01  6.00000000e-01  1.54568600e-03 
 4.03000000e-01  6.00000000e-01  1.56967707e-03 
 4.04000000e-01  6.00000000e-01  1.59420190e-03 
 4.05000000e-01  6.00000000e-01  1.61927792e-03 
 4.06000000e-01  6.00000000e-01  1.64491048e-03 
 4.07000000e-01  6.00000000e-01  1.67111502e-03 
 4.08000000e-01  6.00000000e-01  1.69790174e-03 
 4.09000000e-01  6.00000000e-01  1.72528499e-03 
 4.10000000e-01  6.00000000e-01  1.75327846e-03 
 4.11000000e-01  6.00000000e-01  1.78189110e-03 
 4.12000000e-01  6.00000000e-01  1.81114193e-03 
 4.13000000e-01  6.00000000e-01  1.84103682e-03 
 4.14000000e-01  6.00000000e-01  1.87159569e-03 
 4.15000000e-01  6.00000000e-01  1.90282745e-03 
 4.16000000e-01  6.00000000e-01  1.93474782e-03 
 4.17000000e-01  6.00000000e-01  1.96737453e-03 
 4.18000000e-01  6.00000000e-01  2.00071226e-03 
 4.19000000e-01  6.00000000e-01  2.03478519e-03 
 4.20000000e-01  6.00000000e-01  2.06960492e-03 
 4.21000000e-01  6.00000000e-01  2.10518362e-03 
 4.22000000e-01  6.00000000e-01  2.14154400e-03 
 4.23000000e-01  6.00000000e-01  2.17869298e-03 
 4.24000000e-01  6.00000000e-01  2.21665180e-03 
 4.25000000e-01  6.00000000e-01  2.25543585e-03 
 4.26000000e-01  6.00000000e-01  2.29505797e-03 
 4.27000000e-01  6.00000000e-01  2.33553644e-03 
 4.28000000e-01  6.00000000e-01  2.37689249e-03 
 4.29000000e-01  6.00000000e-01  2.41913885e-03 
 4.30000000e-01  6.00000000e-01  2.46228900e-03 
 4.31000000e-01  6.00000000e-01  2.50636927e-03 
 4.32000000e-01  6.00000000e-01  2.55138842e-03 
 4.33000000e-01  6.00000000e-01  2.59737346e-03 
 4.34000000e-01  6.00000000e-01  2.64433594e-03 
 4.35000000e-01  6.00000000e-01  2.69229385e-03 
 4.36000000e-01  6.00000000e-01  2.74127393e-03 
 4.37000000e-01  6.00000000e-01  2.79128686e-03 
 4.38000000e-01  6.00000000e-01  2.84235811e-03 
 4.39000000e-01  6.00000000e-01  2.89450135e-03 
 4.40000000e-01  6.00000000e-01  2.94774049e-03 
 4.41000000e-01  6.00000000e-01  3.00209659e-03 
 4.42000000e-01  6.00000000e-01  3.05758890e-03 
 4.43000000e-01  6.00000000e-01  3.11423561e-03 
 4.44000000e-01  6.00000000e-01  3.17205929e-03 
 4.45000000e-01  6.00000000e-01  3.23108622e-03 
 4.46000000e-01  6.00000000e-01  3.29133351e-03 
 4.47000000e-01  6.00000000e-01  3.35282431e-03 
 4.48000000e-01  6.00000000e-01  3.41558029e-03 
 4.49000000e-01  6.00000000e-01  3.47962566e-03 
 4.50000000e-01  6.00000000e-01  3.54497918e-03 
 4.51000000e-01  6.00000000e-01  3.61167050e-03 
 4.52000000e-01  6.00000000e-01  3.67971461e-03 
 4.53000000e-01  6.00000000e-01  3.74914209e-03 
 4.54000000e-01  6.00000000e-01  3.81998608e-03 
 4.55000000e-01  6.00000000e-01  3.89225582e-03 
 4.56000000e-01  6.00000000e-01  3.96598167e-03 
 4.57000000e-01  6.00000000e-01  4.04119003e-03 
 4.58000000e-01  6.00000000e-01  4.11790953e-03 
 4.59000000e-01  6.00000000e-01  4.19615807e-03 
 4.60000000e-01  6.00000000e-01  4.27596944e-03 
 4.61000000e-01  6.00000000e-01  4.35737168e-03 
 4.62000000e-01  6.00000000e-01  4.44038366e-03 
 4.63000000e-01  6.00000000e-01  4.52504315e-03 
 4.64000000e-01  6.00000000e-01  4.61137672e-03 
 4.65000000e-01  6.00000000e-01  4.69940061e-03 
 4.66000000e-01  6.00000000e-01  4.78916538e-03 
 4.67000000e-01  6.00000000e-01  4.88068424e-03 
 4.68000000e-01  6.00000000e-01  4.97399183e-03 
 4.69000000e-01  6.00000000e-01  5.06911538e-03 
 4.70000000e-01  6.00000000e-01  5.16609495e-03 
 4.71000000e-01  6.00000000e-01  5.26495420e-03 
 4.72000000e-01  6.00000000e-01  5.36572704e-03 
 4.73000000e-01  6.00000000e-01  5.46845125e-03 
 4.74000000e-01  6.00000000e-01  5.57314944e-03 
 4.75000000e-01  6.00000000e-01  5.67986167e-03 
 4.76000000e-01  6.00000000e-01  5.78862580e-03 
 4.77000000e-01  6.00000000e-01  5.89947192e-03 
 4.78000000e-01  6.00000000e-01  6.01243166e-03 
 4.79000000e-01  6.00000000e-01  6.12755357e-03 
 4.80000000e-01  6.00000000e-01  6.24485784e-03 
 4.81000000e-01  6.00000000e-01  6.36439321e-03 
 4.82000000e-01  6.00000000e-01  6.48619213e-03 
 4.83000000e-01  6.00000000e-01  6.61029733e-03 
 4.84000000e-01  6.00000000e-01  6.73675159e-03 
 4.85000000e-01  6.00000000e-01  6.86558937e-03 
 4.86000000e-01  6.00000000e-01  6.99685201e-03 
 4.87000000e-01  6.00000000e-01  7.13058128e-03 
 4.88000000e-01  6.00000000e-01  7.26682135e-03 
 4.89000000e-01  6.00000000e-01  7.40561558e-03 
 4.90000000e-01  6.00000000e-01  7.54700679e-03 
 4.91000000e-01  6.00000000e-01  7.69104540e-03 
 4.92000000e-01  6.00000000e-01  7.83777380e-03 
 4.93000000e-01  6.00000000e-01  7.98723593e-03 
 4.94000000e-01  6.00000000e-01  8.13948920e-03 
 4.95000000e-01  6.00000000e-01  8.29457585e-03 
 4.96000000e-01  6.00000000e-01  8.45254730e-03 
 4.97000000e-01  6.00000000e-01  8.61345670e-03 
 4.98000000e-01  6.00000000e-01  8.77735754e-03 
 4.99000000e-01  6.00000000e-01  8.94430075e-03 
 5.00000000e-01  6.00000000e-01  9.11435127e-03 
 5.01000000e-01  6.00000000e-01  9.28755972e-03 
 5.02000000e-01  6.00000000e-01  9.46397585e-03 
 5.03000000e-01  6.00000000e-01  9.64367572e-03 
 5.04000000e-01  6.00000000e-01  9.82671142e-03 
 5.05000000e-01  6.00000000e-01  1.00131476e-02 
 5.06000000e-01  6.00000000e-01  1.02030518e-02 
 5.07000000e-01  6.00000000e-01  1.03964892e-02 
 5.08000000e-01  6.00000000e-01  1.05935264e-02 
 5.09000000e-01  6.00000000e-01  1.07942378e-02 
 5.10000000e-01  6.00000000e-01  1.09986909e-02 
 5.11000000e-01  6.00000000e-01  1.12069690e-02 
 5.12000000e-01  6.00000000e-01  1.14191437e-02 
 5.13000000e-01  6.00000000e-01  1.16352918e-02 
 5.14000000e-01  6.00000000e-01  1.18554973e-02 
 5.15000000e-01  6.00000000e-01  1.20798518e-02 
 5.16000000e-01  6.00000000e-01  1.23084369e-02 
 5.17000000e-01  6.00000000e-01  1.25413443e-02 
 5.18000000e-01  6.00000000e-01  1.27786649e-02 
 5.19000000e-01  6.00000000e-01  1.30205018e-02 
 5.20000000e-01  6.00000000e-01  1.32669519e-02 
 5.21000000e-01  6.00000000e-01  1.35181176e-02 
 5.22000000e-01  6.00000000e-01  1.37741107e-02 
 5.23000000e-01  6.00000000e-01  1.40350445e-02 
 5.24000000e-01  6.00000000e-01  1.43010374e-02 
 5.25000000e-01  6.00000000e-01  1.45722080e-02 
 5.26000000e-01  6.00000000e-01  1.48486774e-02 
 5.27000000e-01  6.00000000e-01  1.51305848e-02 
 5.28000000e-01  6.00000000e-01  1.54180730e-02 
 5.29000000e-01  6.00000000e-01  1.57112708e-02 
 5.30000000e-01  6.00000000e-01  1.60103377e-02 
 5.31000000e-01  6.00000000e-01  1.63154303e-02 
 5.32000000e-01  6.00000000e-01  1.66266999e-02 
 5.33000000e-01  6.00000000e-01  1.69443391e-02 
 5.34000000e-01  6.00000000e-01  1.72685175e-02 
 5.35000000e-01  6.00000000e-01  1.75994174e-02 
 5.36000000e-01  6.00000000e-01  1.79372476e-02 
 5.37000000e-01  6.00000000e-01  1.82822131e-02 
 5.38000000e-01  6.00000000e-01  1.86345289e-02 
 5.39000000e-01  6.00000000e-01  1.89944300e-02 
 5.40000000e-01  6.00000000e-01  1.93621680e-02 
 5.41000000e-01  6.00000000e-01  1.97379928e-02 
 5.42000000e-01  6.00000000e-01  2.01221772e-02 
 5.43000000e-01  6.00000000e-01  2.05150121e-02 
 5.44000000e-01  6.00000000e-01  2.09167971e-02 
 5.45000000e-01  6.00000000e-01  2.13278708e-02 
 5.46000000e-01  6.00000000e-01  2.17485749e-02 
 5.47000000e-01  6.00000000e-01  2.21792731e-02 
 5.48000000e-01  6.00000000e-01  2.26203561e-02 
 5.49000000e-01  6.00000000e-01  2.30722480e-02 
 5.50000000e-01  6.00000000e-01  2.35353948e-02 
 5.51000000e-01  6.00000000e-01  2.40102844e-02 
 5.52000000e-01  6.00000000e-01  2.44974235e-02 
 5.53000000e-01  6.00000000e-01  2.49973619e-02 
 5.54000000e-01  6.00000000e-01  2.55106979e-02 
 5.55000000e-01  6.00000000e-01  2.60380755e-02 
 5.56000000e-01  6.00000000e-01  2.65801912e-02 
 5.57000000e-01  6.00000000e-01  2.71377957e-02 
 5.58000000e-01  6.00000000e-01  2.77116913e-02 
 5.59000000e-01  6.00000000e-01  2.83027756e-02 
 5.60000000e-01  6.00000000e-01  2.89120098e-02 
 5.61000000e-01  6.00000000e-01  2.95404486e-02 
 5.62000000e-01  6.00000000e-01  3.01892356e-02 
 5.63000000e-01  6.00000000e-01  3.08596431e-02 
 5.64000000e-01  6.00000000e-01  3.15530548e-02 
 5.65000000e-01  6.00000000e-01  3.22710102e-02 
 5.66000000e-01  6.00000000e-01  3.30152049e-02 
 5.67000000e-01  6.00000000e-01  3.37875121e-02 
 5.68000000e-01  6.00000000e-01  3.45900340e-02 
 5.69000000e-01  6.00000000e-01  3.54251020e-02 
 5.70000000e-01  6.00000000e-01  3.62953366e-02 
 5.71000000e-01  6.00000000e-01  3.72037080e-02 
 5.72000000e-01  6.00000000e-01  3.81535077e-02 
 5.73000000e-01  6.00000000e-01  3.91485353e-02 
 5.74000000e-01  6.00000000e-01  4.01930731e-02 
 5.75000000e-01  6.00000000e-01  4.12920235e-02 
 5.76000000e-01  6.00000000e-01  4.24510504e-02 
 5.77000000e-01  6.00000000e-01  4.36766445e-02 
 5.78000000e-01  6.00000000e-01  4.49763970e-02 
 5.79000000e-01  6.00000000e-01  4.63591023e-02 
 5.80000000e-01  6.00000000e-01  4.78351961e-02 
 5.81000000e-01  6.00000000e-01  4.94168619e-02 
 5.82000000e-01  6.00000000e-01  5.11187389e-02 
 5.83000000e-01  6.00000000e-01  5.29582714e-02 
 5.84000000e-01  6.00000000e-01  5.49564502e-02 
 5.85000000e-01  6.00000000e-01  5.71388922e-02 
 5.86000000e-01  6.00000000e-01  5.95368200e-02 
 5.87000000e-01  6.00000000e-01  6.21888219e-02 
 5.88000000e-01  6.00000000e-01  6.51427580e-02 
 5.89000000e-01  6.00000000e-01  6.84586659e-02 
 5.90000000e-01  6.00000000e-01  7.22122307e-02 
 5.91000000e-01  6.00000000e-01  7.65000251e-02 
 5.92000000e-01  6.00000000e-01  8.14468640e-02 
 5.93000000e-01  6.00000000e-01  8.72170841e-02 
 5.94000000e-01  6.00000000e-01  9.40341277e-02 
 5.95000000e-01  6.00000000e-01  1.02219706e-01 
 5.96000000e-01  6.00000000e-01  1.12284962e-01 
 5.97000000e-01  6.00000000e-01  1.25189624e-01 
 5.98000000e-01  6.00000000e-01  1.43869042e-01 
 5.99000000e-01  6.00000000e-01  1.87357082e-01 
 6.00000000e-01  6.00000000e-01  9.90547495e-01 
 6.01000000e-01  6.00000000e-01  1.63582232e+00 
 6.02000000e-01  6.00000000e-01  1.68318726e+00 
 6.03000000e-01  6.00000000e-01  1.70727198e+00 
 6.04000000e-01  6.00000000e-01  1.72054397e+00 
 6.05000000e-01  6.00000000e-01  1.72979866e+00 
 6.06000000e-01  6.00000000e-01  1.73603433e+00 
 6.07000000e-01  6.00000000e-01  1.74077617e+00 
 6.08000000e-01  6.00000000e-01  1.74467814e+00 
 6.09000000e-01  6.00000000e-01  1.74794184e+00 
 6.10000000e-01  6.00000000e-01  1.75072551e+00 
 6.11000000e-01  6.00000000e-01  1.75314723e+00 
 6.12000000e-01  6.00000000e-01  1.75528725e+00 
 6.13000000e-01  6.00000000e-01  1.75720201e+00 
 6.14000000e-01  6.00000000e-01  1.75893298e+00 
 6.15000000e-01  6.00000000e-01  1.76051133e+00 
 6.16000000e-01  6.00000000e-01  1.76196094e+00 
 6.17000000e-01  6.00000000e-01  1.76330058e+00 
 6.18000000e-01  6.00000000e-01  1.76454520e+00 
 6.19000000e-01  6.00000000e-01  1.76570684e+00 
 6.20000000e-01  6.00000000e-01  1.76679543e+00 
 6.21000000e-01  6.00000000e-01  1.76781919e+00 
 6.22000000e-01  6.00000000e-01  1.76878499e+00 
 6.23000000e-01  6.00000000e-01  1.76969870e+00 
 6.24000000e-01  6.00000000e-01  1.77056526e+00 
 6.25000000e-01  6.00000000e-01  1.77138894e+00 
 6.26000000e-01  6.00000000e-01  1.77217352e+00 
 6.27000000e-01  6.00000000e-01  1.77292217e+00 
 6.28000000e-01  6.00000000e-01  1.77363777e+00 
 6.29000000e-01  6.00000000e-01  1.77432282e+00 
 6.30000000e-01  6.00000000e-01  1.77497955e+00 
 6.31000000e-01  6.00000000e-01  1.77560993e+00 
 6.32000000e-01  6.00000000e-01  1.77621576e+00 
 6.33000000e-01  6.00000000e-01  1.77679862e+00 
 6.34000000e-01  6.00000000e-01  1.77735996e+00 
 6.35000000e-01  6.00000000e-01  1.77790106e+00 
 6.36000000e-01  6.00000000e-01  1.77842316e+00 
 6.37000000e-01  6.00000000e-01  1.77892729e+00 
 6.38000000e-01  6.00000000e-01  1.77941447e+00 
 6.39000000e-01  6.00000000e-01  1.77988560e+00 
 6.40000000e-01  6.00000000e-01  1.78034151e+00 
 6.41000000e-01  6.00000000e-01  1.78078297e+00 
 6.42000000e-01  6.00000000e-01  1.78121068e+00 
 6.43000000e-01  6.00000000e-01  1.78162532e+00 
 6.44000000e-01  6.00000000e-01  1.78202748e+00 
 6.45000000e-01  6.00000000e-01  1.78241774e+00 
 6.46000000e-01  6.00000000e-01  1.78279663e+00 
 6.47000000e-01  6.00000000e-01  1.78316462e+00 
 6.48000000e-01  6.00000000e-01  1.78352220e+00 
 6.49000000e-01  6.00000000e-01  1.78386978e+00 
 6.50000000e-01  6.00000000e-01  1.78420778e+00 
 6.51000000e-01  6.00000000e-01  1.78453657e+00 
 6.52000000e-01  6.00000000e-01  1.78485651e+00 
 6.53000000e-01  6.00000000e-01  1.78516795e+00 
 6.54000000e-01  6.00000000e-01  1.78547119e+00 
 6.55000000e-01  6.00000000e-01  1.78576655e+00 
 6.56000000e-01  6.00000000e-01  1.78605428e+00 
 6.57000000e-01  6.00000000e-01  1.78633468e+00 
 6.58000000e-01  6.00000000e-01  1.78660801e+00 
 6.59000000e-01  6.00000000e-01  1.78687448e+00 
 6.60000000e-01  6.00000000e-01  1.78713435e+00 
 6.61000000e-01  6.00000000e-01  1.78738782e+00 
 6.62000000e-01  6.00000000e-01  1.78763510e+00 
 6.63000000e-01  6.00000000e-01  1.78787640e+00 
 6.64000000e-01  6.00000000e-01  1.78811190e+00 
 6.65000000e-01  6.00000000e-01  1.78834177e+00 
 6.66000000e-01  6.00000000e-01  1.78856619e+00 
 6.67000000e-01  6.00000000e-01  1.78878533e+00 
 6.68000000e-01  6.00000000e-01  1.78899935e+00 
 6.69000000e-01  6.00000000e-01  1.78920838e+00 
 6.70000000e-01  6.00000000e-01  1.78941259e+00 
 6.71000000e-01  6.00000000e-01  1.78961209e+00 
 6.72000000e-01  6.00000000e-01  1.78980705e+00 
 6.73000000e-01  6.00000000e-01  1.78999757e+00 
 6.74000000e-01  6.00000000e-01  1.79018377e+00 
 6.75000000e-01  6.00000000e-01  1.79036578e+00 
 6.76000000e-01  6.00000000e-01  1.79054370e+00 
 6.77000000e-01  6.00000000e-01  1.79071766e+00 
 6.78000000e-01  6.00000000e-01  1.79088774e+00 
 6.79000000e-01  6.00000000e-01  1.79105406e+00 
 6.80000000e-01  6.00000000e-01  1.79121671e+00 
 6.81000000e-01  6.00000000e-01  1.79137577e+00 
 6.82000000e-01  6.00000000e-01  1.79153136e+00 
 6.83000000e-01  6.00000000e-01  1.79168355e+00 
 6.84000000e-01  6.00000000e-01  1.79183242e+00 
 6.85000000e-01  6.00000000e-01  1.79197806e+00 
 6.86000000e-01  6.00000000e-01  1.79212055e+00 
 6.87000000e-01  6.00000000e-01  1.79225995e+00 
 6.88000000e-01  6.00000000e-01  1.79239636e+00 
 6.89000000e-01  6.00000000e-01  1.79252983e+00 
 6.90000000e-01  6.00000000e-01  1.79266044e+00 
 6.91000000e-01  6.00000000e-01  1.79278823e+00 
 6.92000000e-01  6.00000000e-01  1.79291332e+00 
 6.93000000e-01  6.00000000e-01  1.79303572e+00 
 6.94000000e-01  6.00000000e-01  1.79315553e+00 
 6.95000000e-01  6.00000000e-01  1.79327278e+00 
 6.96000000e-01  6.00000000e-01  1.79338755e+00 
 6.97000000e-01  6.00000000e-01  1.79349988e+00 
 6.98000000e-01  6.00000000e-01  1.79360983e+00 
 6.99000000e-01  6.00000000e-01  1.79371745e+00 
 7.00000000e-01  6.00000000e-01  1.79382279e+00 
 7.01000000e-01  6.00000000e-01  1.79392590e+00 
 7.02000000e-01  6.00000000e-01  1.79402684e+00 
 7.03000000e-01  6.00000000e-01  1.79412565e+00 
 7.04000000e-01  6.00000000e-01  1.79422236e+00 
 7.05000000e-01  6.00000000e-01  1.79431704e+00 
 7.06000000e-01  6.00000000e-01  1.79440973e+00 
 7.07000000e-01  6.00000000e-01  1.79450046e+00 
 7.08000000e-01  6.00000000e-01  1.79458928e+00 
 7.09000000e-01  6.00000000e-01  1.79467622e+00 
 7.10000000e-01  6.00000000e-01  1.79476134e+00 
 7.11000000e-01  6.00000000e-01  1.79484465e+00 
 7.12000000e-01  6.00000000e-01  1.79492621e+00 
 7.13000000e-01  6.00000000e-01  1.79500604e+00 
 7.14000000e-01  6.00000000e-01  1.79508419e+00 
 7.15000000e-01  6.00000000e-01  1.79516069e+00 
 7.16000000e-01  6.00000000e-01  1.79523557e+00 
 7.17000000e-01  6.00000000e-01  1.79530887e+00 
 7.18000000e-01  6.00000000e-01  1.79538061e+00 
 7.19000000e-01  6.00000000e-01  1.79545083e+00 
 7.20000000e-01  6.00000000e-01  1.79551957e+00 
 7.21000000e-01  6.00000000e-01  1.79558684e+00 
 7.22000000e-01  6.00000000e-01  1.79565269e+00 
 7.23000000e-01  6.00000000e-01  1.79571714e+00 
 7.24000000e-01  6.00000000e-01  1.79578021e+00 
 7.25000000e-01  6.00000000e-01  1.79584194e+00 
 7.26000000e-01  6.00000000e-01  1.79590235e+00 
 7.27000000e-01  6.00000000e-01  1.79596148e+00 
 7.28000000e-01  6.00000000e-01  1.79601933e+00 
 7.29000000e-01  6.00000000e-01  1.79607595e+00 
 7.30000000e-01  6.00000000e-01  1.79613135e+00 
 7.31000000e-01  6.00000000e-01  1.79618556e+00 
 7.32000000e-01  6.00000000e-01  1.79623860e+00 
 7.33000000e-01  6.00000000e-01  1.79629051e+00 
 7.34000000e-01  6.00000000e-01  1.79634128e+00 
 7.35000000e-01  6.00000000e-01  1.79639097e+00 
 7.36000000e-01  6.00000000e-01  1.79643957e+00 
 7.37000000e-01  6.00000000e-01  1.79648712e+00 
 7.38000000e-01  6.00000000e-01  1.79653363e+00 
 7.39000000e-01  6.00000000e-01  1.79657913e+00 
 7.40000000e-01  6.00000000e-01  1.79662365e+00 
 7.41000000e-01  6.00000000e-01  1.79666718e+00 
 7.42000000e-01  6.00000000e-01  1.79670977e+00 
 7.43000000e-01  6.00000000e-01  1.79675142e+00 
 7.44000000e-01  6.00000000e-01  1.79679215e+00 
 7.45000000e-01  6.00000000e-01  1.79683199e+00 
 7.46000000e-01  6.00000000e-01  1.79687094e+00 
 7.47000000e-01  6.00000000e-01  1.79690903e+00 
 7.48000000e-01  6.00000000e-01  1.79694629e+00 
 7.49000000e-01  6.00000000e-01  1.79698271e+00 
 7.50000000e-01  6.00000000e-01  1.79701833e+00 
 7.51000000e-01  6.00000000e-01  1.79705314e+00 
 7.52000000e-01  6.00000000e-01  1.79708719e+00 
 7.53000000e-01  6.00000000e-01  1.79712047e+00 
